Chave : 119736, PRR: 0
Chave : 947678, PRR: 816145
Chave : 672744, PRR: 816273
Chave : 792046, PRR: 816380
Chave : 387999, PRR: 816492
Chave : 908535, PRR: 816609
Chave : 358731, PRR: 816729
Chave : 677721, PRR: 816846
Chave : 941277, PRR: 816966
Chave : 483690, PRR: 817077
Chave : 857802, PRR: 817189
Chave : 740906, PRR: 817294
Chave : 919102, PRR: 817393
Chave : 304392, PRR: 817492
Chave : 375135, PRR: 817591
Chave : 221539, PRR: 817690
Chave : 371791, PRR: 817790
Chave : 982150, PRR: 817889
Chave : 338482, PRR: 817991
Chave : 286495, PRR: 818090
Chave : 366455, PRR: 818190
Chave : 398273, PRR: 818290
Chave : 912893, PRR: 818389
Chave : 966632, PRR: 818488
Chave : 914040, PRR: 818587
Chave : 882363, PRR: 818686
Chave : 546934, PRR: 818785
Chave : 816632, PRR: 818884
Chave : 589723, PRR: 818983
Chave : 430821, PRR: 819082
Chave : 627786, PRR: 819181
Chave : 736953, PRR: 819281
Chave : 533010, PRR: 819379
Chave : 381430, PRR: 819478
Chave : 759310, PRR: 819578
Chave : 444137, PRR: 819677
Chave : 903870, PRR: 819776
Chave : 624726, PRR: 819875
Chave : 495956, PRR: 819974
Chave : 113363, PRR: 820112
Chave : 357742, PRR: 820234
Chave : 279348, PRR: 820371
Chave : 324826, PRR: 820493
Chave : 215848, PRR: 820616
Chave : 962606, PRR: 820723
Chave : 887227, PRR: 820827
Chave : 565260, PRR: 820940
Chave : 328610, PRR: 821047
Chave : 944346, PRR: 821154
Chave : 644507, PRR: 821281
Chave : 729667, PRR: 821402
Chave : 429283, PRR: 821520
Chave : 581781, PRR: 821632
Chave : 755753, PRR: 821754
Chave : 142827, PRR: 821880
Chave : 341946, PRR: 822007
Chave : 270573, PRR: 822119
Chave : 536379, PRR: 822236
Chave : 171775, PRR: 822348
Chave : 708413, PRR: 822448
Chave : 954090, PRR: 822560
Chave : 549875, PRR: 822676
Chave : 781573, PRR: 822790
Chave : 669963, PRR: 822896
Chave : 973078, PRR: 823009
Chave : 587327, PRR: 823122
Chave : 575246, PRR: 823241
Chave : 943418, PRR: 823359
Chave : 578947, PRR: 823466
Chave : 186785, PRR: 823593
Chave : 636868, PRR: 823712
Chave : 396787, PRR: 823834
Chave : 960541, PRR: 823956
Chave : 112131, PRR: 824075
Chave : 188509, PRR: 824203
Chave : 413139, PRR: 824331
Chave : 962216, PRR: 824448
Chave : 486011, PRR: 824549
Chave : 807241, PRR: 824650
Chave : 633515, PRR: 824760
Chave : 834247, PRR: 824871
Chave : 784953, PRR: 824984
Chave : 468672, PRR: 825094
Chave : 164662, PRR: 825201
Chave : 136179, PRR: 825308
Chave : 703995, PRR: 825410
Chave : 236855, PRR: 825512
Chave : 574154, PRR: 825628
Chave : 909313, PRR: 825735
Chave : 867949, PRR: 825842
Chave : 988803, PRR: 825943
Chave : 176858, PRR: 826044
Chave : 175809, PRR: 826145
Chave : 742632, PRR: 826257
Chave : 385687, PRR: 826368
Chave : 177371, PRR: 826493
Chave : 112455, PRR: 826605
Chave : 336898, PRR: 826716
Chave : 204230, PRR: 826827
Chave : 830696, PRR: 826929
Chave : 909294, PRR: 827035
Chave : 782864, PRR: 827140
Chave : 843402, PRR: 827245
Chave : 869528, PRR: 827353
Chave : 524469, PRR: 827458
Chave : 169804, PRR: 827569
Chave : 347285, PRR: 827679
Chave : 567160, PRR: 827784
Chave : 654565, PRR: 827888
Chave : 510895, PRR: 827999
Chave : 987492, PRR: 828110
Chave : 586377, PRR: 828221
Chave : 337553, PRR: 828320
Chave : 354199, PRR: 828419
Chave : 981409, PRR: 828527
Chave : 206290, PRR: 828635
Chave : 337732, PRR: 828734
Chave : 645321, PRR: 828839
Chave : 975467, PRR: 828944
Chave : 395047, PRR: 829043
Chave : 642389, PRR: 829142
Chave : 224356, PRR: 829258
Chave : 653196, PRR: 829366
Chave : 333301, PRR: 829471
Chave : 927664, PRR: 829576
Chave : 126301, PRR: 829681
Chave : 363406, PRR: 829786
Chave : 554639, PRR: 829888
Chave : 537517, PRR: 829993
Chave : 985795, PRR: 830102
Chave : 384126, PRR: 830211
Chave : 487525, PRR: 830320
Chave : 922534, PRR: 830429
Chave : 760822, PRR: 830541
Chave : 623487, PRR: 830660
Chave : 872380, PRR: 830778
Chave : 524056, PRR: 830893
Chave : 222610, PRR: 831008
Chave : 198654, PRR: 831119
Chave : 990746, PRR: 831235
Chave : 225303, PRR: 831348
Chave : 925232, PRR: 831455
Chave : 800314, PRR: 831560
Chave : 550794, PRR: 831665
Chave : 350309, PRR: 831766
Chave : 580261, PRR: 831873
Chave : 348652, PRR: 831985
Chave : 889450, PRR: 832088
Chave : 399352, PRR: 832192
Chave : 580279, PRR: 832297
Chave : 943758, PRR: 832400
Chave : 430347, PRR: 832503
Chave : 170664, PRR: 832612
Chave : 978837, PRR: 832714
Chave : 275155, PRR: 832821
Chave : 194680, PRR: 832925
Chave : 695630, PRR: 833027
Chave : 215995, PRR: 833134
Chave : 238812, PRR: 833247
Chave : 968286, PRR: 833349
Chave : 218943, PRR: 833451
Chave : 317113, PRR: 833558
Chave : 451791, PRR: 833664
Chave : 652662, PRR: 833765
Chave : 400773, PRR: 833872
Chave : 665980, PRR: 833978
Chave : 158638, PRR: 834086
Chave : 292508, PRR: 834200
Chave : 464645, PRR: 834306
Chave : 935905, PRR: 834417
Chave : 406770, PRR: 834522
Chave : 590484, PRR: 834635
Chave : 812083, PRR: 834742
Chave : 406339, PRR: 834850
Chave : 590191, PRR: 834958
Chave : 872415, PRR: 835065
Chave : 100183, PRR: 835170
Chave : 388113, PRR: 835277
Chave : 401548, PRR: 835382
Chave : 470715, PRR: 835498
Chave : 867722, PRR: 835622
Chave : 901247, PRR: 835735
Chave : 640036, PRR: 835849
Chave : 241060, PRR: 835956
Chave : 628393, PRR: 836057
Chave : 446363, PRR: 836157
Chave : 260998, PRR: 836258
Chave : 690403, PRR: 836362
Chave : 393469, PRR: 836463
Chave : 264232, PRR: 836564
Chave : 743750, PRR: 836669
Chave : 907482, PRR: 836773
Chave : 921398, PRR: 836874
Chave : 963545, PRR: 836977
Chave : 384813, PRR: 837087
Chave : 116201, PRR: 837197
Chave : 206089, PRR: 837310
Chave : 202042, PRR: 837421
Chave : 870972, PRR: 837525
Chave : 263023, PRR: 837634
Chave : 444839, PRR: 837738
Chave : 554136, PRR: 837861
Chave : 763442, PRR: 837965
Chave : 929994, PRR: 838069
Chave : 531174, PRR: 838173
Chave : 557398, PRR: 838269
Chave : 404442, PRR: 838392
Chave : 506915, PRR: 838507
Chave : 373536, PRR: 838623
Chave : 844429, PRR: 838765
Chave : 283751, PRR: 838877
Chave : 346096, PRR: 838983
Chave : 636998, PRR: 839116
Chave : 244426, PRR: 839234
Chave : 114549, PRR: 839345
Chave : 662993, PRR: 839457
Chave : 221023, PRR: 839574
Chave : 657126, PRR: 839686
Chave : 579728, PRR: 839798
Chave : 342330, PRR: 839910
Chave : 522288, PRR: 840016
Chave : 147972, PRR: 840128
Chave : 413112, PRR: 840234
Chave : 769784, PRR: 840335
Chave : 442020, PRR: 840447
Chave : 323442, PRR: 840553
Chave : 998523, PRR: 840677
Chave : 241351, PRR: 840795
Chave : 254636, PRR: 840912
Chave : 599130, PRR: 841031
Chave : 993406, PRR: 841144
Chave : 129197, PRR: 841241
Chave : 387772, PRR: 841347
Chave : 188539, PRR: 841444
Chave : 966998, PRR: 841541
Chave : 749607, PRR: 841635
Chave : 535991, PRR: 841732
Chave : 193274, PRR: 841841
Chave : 754564, PRR: 841938
Chave : 749566, PRR: 842035
Chave : 847856, PRR: 842132
Chave : 330371, PRR: 842229
Chave : 497553, PRR: 842326
Chave : 113326, PRR: 842423
Chave : 903029, PRR: 842520
Chave : 222753, PRR: 842617
Chave : 681211, PRR: 842714
Chave : 297969, PRR: 842825
Chave : 428746, PRR: 842930
Chave : 803892, PRR: 843033
Chave : 438700, PRR: 843180
Chave : 398597, PRR: 843291
Chave : 164281, PRR: 843402
Chave : 803877, PRR: 843518
Chave : 482168, PRR: 843627
Chave : 755955, PRR: 843735
Chave : 965248, PRR: 843841
Chave : 244345, PRR: 843956
Chave : 936339, PRR: 844067
Chave : 897474, PRR: 844168
Chave : 391278, PRR: 844274
Chave : 957782, PRR: 844388
Chave : 251684, PRR: 844503
Chave : 641478, PRR: 844610
Chave : 474867, PRR: 844734
Chave : 490406, PRR: 844836
Chave : 915481, PRR: 844943
Chave : 841009, PRR: 845048
Chave : 840625, PRR: 845151
Chave : 635630, PRR: 845255
Chave : 177196, PRR: 845362
Chave : 861422, PRR: 845469
Chave : 552214, PRR: 845576
Chave : 238887, PRR: 845680
Chave : 493555, PRR: 845795
Chave : 132602, PRR: 845902
Chave : 845185, PRR: 846006
Chave : 164980, PRR: 846119
Chave : 496569, PRR: 846226
Chave : 148266, PRR: 846330
Chave : 147958, PRR: 846434
Chave : 163343, PRR: 846538
Chave : 329163, PRR: 846645
Chave : 583236, PRR: 846750
Chave : 461324, PRR: 846856
Chave : 220158, PRR: 846963
Chave : 328677, PRR: 847073
Chave : 488314, PRR: 847186
Chave : 310994, PRR: 847295
Chave : 713148, PRR: 847417
Chave : 489265, PRR: 847539
Chave : 659216, PRR: 847673
Chave : 279868, PRR: 847786
Chave : 495998, PRR: 847899
Chave : 568583, PRR: 848007
Chave : 677274, PRR: 848124
Chave : 852311, PRR: 848225
Chave : 822395, PRR: 848326
Chave : 253856, PRR: 848427
Chave : 551302, PRR: 848528
Chave : 496047, PRR: 848629
Chave : 374148, PRR: 848730
Chave : 792523, PRR: 848831
Chave : 900748, PRR: 848932
Chave : 445981, PRR: 849034
Chave : 660678, PRR: 849136
Chave : 150447, PRR: 849238
Chave : 364459, PRR: 849340
Chave : 887035, PRR: 849442
Chave : 971990, PRR: 849547
Chave : 951307, PRR: 849660
Chave : 281064, PRR: 849784
Chave : 753008, PRR: 849885
Chave : 502107, PRR: 849986
Chave : 462946, PRR: 850087
Chave : 643422, PRR: 850188
Chave : 120198, PRR: 850289
Chave : 202971, PRR: 850389
Chave : 759562, PRR: 850490
Chave : 799104, PRR: 850591
Chave : 558130, PRR: 850691
Chave : 886216, PRR: 850804
Chave : 951224, PRR: 850910
Chave : 216749, PRR: 851013
Chave : 581390, PRR: 851116
Chave : 502722, PRR: 851217
Chave : 146138, PRR: 851318
Chave : 532633, PRR: 851416
Chave : 927138, PRR: 851544
Chave : 673188, PRR: 851672
Chave : 736391, PRR: 851779
Chave : 604743, PRR: 851885
Chave : 692332, PRR: 851999
Chave : 427050, PRR: 852106
Chave : 988573, PRR: 852208
Chave : 940597, PRR: 852309
Chave : 239535, PRR: 852411
Chave : 347408, PRR: 852511
Chave : 538280, PRR: 852612
Chave : 551460, PRR: 852719
Chave : 749963, PRR: 852829
Chave : 161927, PRR: 852947
Chave : 150363, PRR: 853054
Chave : 107975, PRR: 853161
Chave : 346822, PRR: 853268
Chave : 541383, PRR: 853369
Chave : 776492, PRR: 853470
Chave : 794095, PRR: 853571
Chave : 975186, PRR: 853672
Chave : 913911, PRR: 853793
Chave : 411601, PRR: 853906
Chave : 151923, PRR: 854023
Chave : 819754, PRR: 854144
Chave : 154536, PRR: 854284
Chave : 761630, PRR: 854430
Chave : 620772, PRR: 854540
Chave : 294679, PRR: 854686
Chave : 624136, PRR: 854796
Chave : 721031, PRR: 854923
Chave : 927124, PRR: 855051
Chave : 304866, PRR: 855167
Chave : 346806, PRR: 855266
Chave : 653887, PRR: 855381
Chave : 949615, PRR: 855496
Chave : 536648, PRR: 855611
Chave : 633500, PRR: 855726
Chave : 622395, PRR: 855841
Chave : 633813, PRR: 855956
Chave : 225863, PRR: 856071
Chave : 226126, PRR: 856186
Chave : 772926, PRR: 856301
Chave : 147594, PRR: 856416
Chave : 125807, PRR: 856531
Chave : 363724, PRR: 856646
Chave : 996010, PRR: 856764
Chave : 986423, PRR: 856882
Chave : 253156, PRR: 857000
Chave : 729943, PRR: 857118
Chave : 391026, PRR: 857236
Chave : 412655, PRR: 857353
Chave : 647057, PRR: 857467
Chave : 779973, PRR: 857582
Chave : 689489, PRR: 857700
Chave : 990714, PRR: 857815
Chave : 706555, PRR: 857933
Chave : 129296, PRR: 858048
Chave : 327539, PRR: 858167
Chave : 118944, PRR: 858279
Chave : 144243, PRR: 858391
Chave : 437444, PRR: 858503
Chave : 670813, PRR: 858621
Chave : 575467, PRR: 858739
Chave : 699009, PRR: 858857
Chave : 671436, PRR: 858975
Chave : 413834, PRR: 859090
Chave : 239946, PRR: 859205
Chave : 990000, PRR: 859320
Chave : 826462, PRR: 859435
Chave : 316214, PRR: 859553
Chave : 492961, PRR: 859671
Chave : 442410, PRR: 859786
Chave : 896508, PRR: 859904
Chave : 870816, PRR: 860026
Chave : 677914, PRR: 860142
Chave : 176452, PRR: 860254
Chave : 970883, PRR: 860370
Chave : 725467, PRR: 860489
Chave : 770729, PRR: 860611
Chave : 766802, PRR: 860729
Chave : 588698, PRR: 860847
Chave : 298126, PRR: 860966
Chave : 122168, PRR: 861088
Chave : 892180, PRR: 861199
Chave : 948179, PRR: 861311
Chave : 337833, PRR: 861422
Chave : 554172, PRR: 861527
Chave : 669026, PRR: 861635
Chave : 264935, PRR: 861746
Chave : 505926, PRR: 861864
Chave : 465988, PRR: 861971
Chave : 271099, PRR: 862079
Chave : 556902, PRR: 862191
Chave : 485501, PRR: 862306
Chave : 599108, PRR: 862420
Chave : 358359, PRR: 862535
Chave : 278650, PRR: 862651
Chave : 609336, PRR: 862765
Chave : 572254, PRR: 862878
Chave : 385575, PRR: 863013
Chave : 522335, PRR: 863161
Chave : 834638, PRR: 863285
Chave : 635324, PRR: 863391
Chave : 570424, PRR: 863498
Chave : 942863, PRR: 863605
Chave : 470637, PRR: 863715
Chave : 996559, PRR: 863825
Chave : 301932, PRR: 863934
Chave : 632025, PRR: 864040
Chave : 229880, PRR: 864147
Chave : 109576, PRR: 864256
Chave : 788175, PRR: 864359
Chave : 914574, PRR: 864459
Chave : 569415, PRR: 864567
Chave : 821291, PRR: 864689
Chave : 634124, PRR: 864801
Chave : 185970, PRR: 864935
Chave : 436744, PRR: 865049
Chave : 704860, PRR: 865168
Chave : 101647, PRR: 865281
Chave : 850933, PRR: 865409
Chave : 368464, PRR: 865531
Chave : 104727, PRR: 865638
Chave : 225655, PRR: 865745
Chave : 615422, PRR: 865856
Chave : 206104, PRR: 865973
Chave : 709548, PRR: 866086
Chave : 226074, PRR: 866192
Chave : 518819, PRR: 866302
Chave : 652298, PRR: 866433
Chave : 353715, PRR: 866565
Chave : 319395, PRR: 866677
Chave : 400381, PRR: 866800
Chave : 298323, PRR: 866917
Chave : 845239, PRR: 867039
Chave : 813847, PRR: 867146
Chave : 964981, PRR: 867254
Chave : 885249, PRR: 867378
Chave : 923289, PRR: 867483
Chave : 126697, PRR: 867580
Chave : 132123, PRR: 867683
Chave : 840286, PRR: 867798
Chave : 682904, PRR: 867895
Chave : 257187, PRR: 868008
Chave : 560496, PRR: 868117
Chave : 746359, PRR: 868232
Chave : 190282, PRR: 868343
Chave : 104333, PRR: 868454
Chave : 820974, PRR: 868565
Chave : 482419, PRR: 868690
Chave : 300169, PRR: 868814
Chave : 653797, PRR: 868930
Chave : 497445, PRR: 869046
Chave : 504791, PRR: 869157
Chave : 974677, PRR: 869266
Chave : 765649, PRR: 869372
Chave : 494391, PRR: 869498
Chave : 456862, PRR: 869603
Chave : 242153, PRR: 869720
Chave : 947099, PRR: 869825
Chave : 297233, PRR: 869936
Chave : 874742, PRR: 870051
Chave : 360668, PRR: 870162
Chave : 435391, PRR: 870277
Chave : 171307, PRR: 870382
Chave : 239305, PRR: 870525
Chave : 930747, PRR: 870661
Chave : 625422, PRR: 870772
Chave : 130055, PRR: 870883
Chave : 844995, PRR: 870994
Chave : 459561, PRR: 871099
Chave : 462242, PRR: 871212
Chave : 146416, PRR: 871326
Chave : 570060, PRR: 871430
Chave : 536378, PRR: 871534
Chave : 213647, PRR: 871638
Chave : 920679, PRR: 871744
Chave : 926661, PRR: 871854
Chave : 558833, PRR: 871964
Chave : 974897, PRR: 872069
Chave : 207143, PRR: 872173
Chave : 913546, PRR: 872297
Chave : 870447, PRR: 872416
Chave : 552493, PRR: 872520
Chave : 510748, PRR: 872624
Chave : 938188, PRR: 872728
Chave : 532913, PRR: 872833
Chave : 167499, PRR: 872948
Chave : 765386, PRR: 873052
Chave : 210890, PRR: 873166
Chave : 262962, PRR: 873286
Chave : 616053, PRR: 873397
Chave : 784997, PRR: 873508
Chave : 861634, PRR: 873617
Chave : 109830, PRR: 873722
Chave : 266063, PRR: 873827
Chave : 457869, PRR: 873938
Chave : 741249, PRR: 874049
Chave : 763585, PRR: 874154
Chave : 949907, PRR: 874267
Chave : 191615, PRR: 874380
Chave : 818768, PRR: 874493
Chave : 194701, PRR: 874605
Chave : 910643, PRR: 874736
Chave : 637252, PRR: 874871
Chave : 370830, PRR: 874987
Chave : 677724, PRR: 875100
Chave : 850978, PRR: 875215
Chave : 375369, PRR: 875331
Chave : 446144, PRR: 875447
Chave : 487346, PRR: 875551
Chave : 523299, PRR: 875661
Chave : 339883, PRR: 875774
Chave : 804691, PRR: 875883
Chave : 579920, PRR: 875987
Chave : 993078, PRR: 876097
Chave : 109832, PRR: 876219
Chave : 905794, PRR: 876335
Chave : 346428, PRR: 876444
Chave : 972835, PRR: 876591
Chave : 442072, PRR: 876700
Chave : 974847, PRR: 876832
Chave : 455276, PRR: 876936
Chave : 838658, PRR: 877040
Chave : 486358, PRR: 877146
Chave : 562913, PRR: 877272
Chave : 541001, PRR: 877378
Chave : 465850, PRR: 877490
Chave : 589494, PRR: 877597
Chave : 907092, PRR: 877704
Chave : 515739, PRR: 877814
Chave : 809347, PRR: 877921
Chave : 137666, PRR: 878028
Chave : 874786, PRR: 878135
Chave : 559221, PRR: 878235
Chave : 247162, PRR: 878343
Chave : 253810, PRR: 878447
Chave : 192327, PRR: 878552
Chave : 571274, PRR: 878661
Chave : 724204, PRR: 878766
Chave : 147039, PRR: 878863
Chave : 193318, PRR: 878968
Chave : 615282, PRR: 879070
Chave : 680026, PRR: 879174
Chave : 594538, PRR: 879278
Chave : 781700, PRR: 879385
Chave : 984848, PRR: 879489
Chave : 610699, PRR: 879595
Chave : 158137, PRR: 879704
Chave : 493201, PRR: 879814
Chave : 482257, PRR: 879919
Chave : 486523, PRR: 880029
Chave : 288843, PRR: 880137
Chave : 376340, PRR: 880239
Chave : 591874, PRR: 880361
Chave : 635533, PRR: 880470
Chave : 459510, PRR: 880573
Chave : 967051, PRR: 880690
Chave : 413727, PRR: 880798
Chave : 568714, PRR: 880900
Chave : 873338, PRR: 881008
Chave : 784142, PRR: 881144
Chave : 663960, PRR: 881266
Chave : 537983, PRR: 881386
Chave : 228015, PRR: 881497
Chave : 122852, PRR: 881608
Chave : 469724, PRR: 881719
Chave : 324199, PRR: 881830
Chave : 199791, PRR: 881935
Chave : 773124, PRR: 882058
Chave : 182215, PRR: 882178
Chave : 377464, PRR: 882289
Chave : 647274, PRR: 882405
Chave : 637261, PRR: 882516
Chave : 396524, PRR: 882621
Chave : 161803, PRR: 882723
Chave : 498048, PRR: 882841
Chave : 137093, PRR: 882953
Chave : 409641, PRR: 883073
Chave : 381346, PRR: 883191
Chave : 746036, PRR: 883297
Chave : 625114, PRR: 883409
Chave : 417996, PRR: 883515
Chave : 435656, PRR: 883651
Chave : 139250, PRR: 883762
Chave : 743287, PRR: 883878
Chave : 597971, PRR: 883983
Chave : 335302, PRR: 884082
Chave : 236690, PRR: 884187
Chave : 614044, PRR: 884292
Chave : 613017, PRR: 884397
Chave : 768688, PRR: 884517
Chave : 774160, PRR: 884630
Chave : 670560, PRR: 884741
Chave : 657807, PRR: 884852
Chave : 783382, PRR: 884963
Chave : 187163, PRR: 885072
Chave : 557026, PRR: 885177
Chave : 479705, PRR: 885288
Chave : 194308, PRR: 885393
Chave : 368553, PRR: 885507
Chave : 496190, PRR: 885622
Chave : 547412, PRR: 885728
Chave : 173565, PRR: 885839
Chave : 471644, PRR: 885955
Chave : 383282, PRR: 886066
Chave : 693042, PRR: 886171
Chave : 105317, PRR: 886276
Chave : 816245, PRR: 886381
Chave : 803073, PRR: 886492
Chave : 988321, PRR: 886609
Chave : 925937, PRR: 886720
Chave : 730644, PRR: 886832
Chave : 482134, PRR: 886943
Chave : 125516, PRR: 887090
Chave : 182810, PRR: 887201
Chave : 689686, PRR: 887306
Chave : 745335, PRR: 887411
Chave : 357563, PRR: 887523
Chave : 797318, PRR: 887628
Chave : 123000, PRR: 887733
Chave : 792398, PRR: 887848
Chave : 320607, PRR: 887965
Chave : 641460, PRR: 888077
Chave : 182745, PRR: 888203
Chave : 420504, PRR: 888314
Chave : 653409, PRR: 888435
Chave : 355976, PRR: 888561
Chave : 884082, PRR: 888685
Chave : 102209, PRR: 888814
Chave : 215487, PRR: 888946
Chave : 471737, PRR: 889075
Chave : 927260, PRR: 889203
Chave : 702589, PRR: 889335
Chave : 402398, PRR: 889464
Chave : 875957, PRR: 889588
Chave : 893906, PRR: 889705
Chave : 598292, PRR: 889828
Chave : 355578, PRR: 889948
Chave : 156004, PRR: 890072
Chave : 250802, PRR: 890194
Chave : 738022, PRR: 890317
Chave : 861105, PRR: 890440
Chave : 960463, PRR: 890561
Chave : 538138, PRR: 890682
Chave : 942785, PRR: 890801
Chave : 224136, PRR: 890924
Chave : 393896, PRR: 891035
Chave : 946965, PRR: 891151
Chave : 931106, PRR: 891267
Chave : 449878, PRR: 891373
Chave : 378063, PRR: 891478
Chave : 210664, PRR: 891594
Chave : 911234, PRR: 891705
Chave : 213856, PRR: 891835
Chave : 203214, PRR: 891946
Chave : 588568, PRR: 892078
Chave : 554477, PRR: 892190
Chave : 321025, PRR: 892306
Chave : 951282, PRR: 892422
Chave : 562737, PRR: 892536
Chave : 938615, PRR: 892651
Chave : 194628, PRR: 892759
Chave : 874342, PRR: 892866
Chave : 734544, PRR: 892970
Chave : 963243, PRR: 893074
Chave : 403614, PRR: 893176
Chave : 108042, PRR: 893279
Chave : 409595, PRR: 893383
Chave : 165986, PRR: 893485
Chave : 336849, PRR: 893590
Chave : 245687, PRR: 893694
Chave : 547858, PRR: 893798
Chave : 906916, PRR: 893905
Chave : 668006, PRR: 894009
Chave : 518416, PRR: 894114
Chave : 643623, PRR: 894221
Chave : 926693, PRR: 894325
Chave : 395381, PRR: 894432
Chave : 953823, PRR: 894536
Chave : 174451, PRR: 894639
Chave : 498894, PRR: 894746
Chave : 751188, PRR: 894850
Chave : 572494, PRR: 894953
Chave : 706173, PRR: 895069
Chave : 720644, PRR: 895176
Chave : 322646, PRR: 895278
Chave : 654622, PRR: 895382
Chave : 464553, PRR: 895488
Chave : 670821, PRR: 895594
Chave : 570426, PRR: 895697
Chave : 362631, PRR: 895800
Chave : 247880, PRR: 895906
Chave : 437580, PRR: 896005
Chave : 252203, PRR: 896104
Chave : 376260, PRR: 896209
Chave : 966934, PRR: 896314
Chave : 472053, PRR: 896416
Chave : 155170, PRR: 896524
Chave : 383762, PRR: 896632
Chave : 311678, PRR: 896738
Chave : 392740, PRR: 896843
Chave : 338463, PRR: 896947
Chave : 742057, PRR: 897047
Chave : 769118, PRR: 897151
Chave : 599926, PRR: 897255
